categ_name,ac_group,ccy,group,TOTAL_AMOUNT,BANK_DATE,INT_RATE,diffs,groupwise_total,categwise_total,datewise_total
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-18,0,0.0,486583364,0,79117405481
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-19,0,0.0,486367132,0,79104023585
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-20,0,0.0,477263215,0,79081883800
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-21,0,0.0,476921078,0,79305803658
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-22,0,0.0,468439204,0,79570972083
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-23,0,0.0,475996207,0,80032388660
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-24,0,0.0,475996207,0,79997104089
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-25,0,0.0,479174063,0,79950372128
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-26,0,0.0,466781356,0,79605734814
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-27,0,0.0,466437687,0,79644918795
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-28,0,0.0,466361799,0,79583445429
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-29,0,0.0,459806467,0,79606076246
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-11-30,0,0.0,460439210,0,79410189108
EDUCATION LOAN MARGIN,99,NPR,MARGIN DEPOSIT ,0,2018-12-01,0,0.0,460416210,0,79386819692
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,126483701,2018-11-03,4,,23920088246,126483701,77912665693
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,124199234,2018-11-04,4,-2284467.0,23864034459,124199234,77977010989
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,118798654,2018-11-05,4,-5400580.0,24057627282,118798654,77951951880
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,116937237,2018-11-06,4,-1861417.0,23959847802,116937237,78165430308
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,116862187,2018-11-07,4,-75050.0,24003319968,116862187,78133777223
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,116824187,2018-11-08,4,-38000.0,24022390416,116824187,78082860514
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,116809187,2018-11-09,4,-15000.0,24066120632,116809187,78058049017
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,116807382,2018-11-10,4,-1805.0,24103812028,116807382,77844623425
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,119142097,2018-11-11,4,2334715.0,24034955424,119142097,77433450315
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,133160697,2018-11-12,4,14018600.0,24044334107,133160697,77882990164
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,142251479,2018-11-13,4,9090782.0,24092180680,142251479,78114906003
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,148006479,2018-11-14,4,5755000.0,24144486926,148006479,78493156721
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,149331784,2018-11-15,4,1325305.0,24188423184,149331784,78517622829
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,147443284,2018-11-16,4,-1888500.0,24103388862,147443284,78941420026
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,147422784,2018-11-17,4,-20500.0,24138635481,147422784,78881888136
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,143824591,2018-11-18,4,-3598193.0,24061962960,143824591,79117405481
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,145643133,2018-11-19,4,1818542.0,24042012805,145643133,79104023585
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,142244368,2018-11-20,4,-3398765.0,23986881385,142244368,79081883800
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,137851421,2018-11-21,4,-4392947.0,23958582974,137851421,79305803658
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,132019548,2018-11-22,4,-5831873.0,23916240361,132019548,79570972083
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,129736345,2018-11-23,4,-2283203.0,23890966712,129736345,80032388660
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,129757654,2018-11-24,4,21309.0,23913427421,129757654,79997104089
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,125697744,2018-11-25,4,-4059910.0,23867999419,125697744,79950372128
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,123229043,2018-11-26,4,-2468701.0,23851612276,123229043,79605734814
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,163876553,2018-11-27,4,40647510.0,23923339484,163876553,79644918795
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,161315813,2018-11-28,4,-2560740.0,23936340194,161315813,79583445429
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,155205130,2018-11-29,4,-6110683.0,23966577636,155205130,79606076246
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,154856869,2018-11-30,4,-348261.0,23952433159,154856869,79410189108
Earthquake Victim NRA,22,NPR,SAVING DEPOSIT,154851139,2018-12-01,4,-5730.0,23947496521,154851139,79386819692
Ekal Nari,22,NPR,SAVING DEPOSIT,5326188,2018-11-03,4,,23920088246,5326188,77912665693
Ekal Nari,22,NPR,SAVING DEPOSIT,5286188,2018-11-04,4,-40000.0,23864034459,5286188,77977010989
Ekal Nari,22,NPR,SAVING DEPOSIT,5420388,2018-11-05,4,134200.0,24057627282,5420388,77951951880
Ekal Nari,22,NPR,SAVING DEPOSIT,5269638,2018-11-06,4,-150750.0,23959847802,5269638,78165430308
Ekal Nari,22,NPR,SAVING DEPOSIT,5269638,2018-11-07,4,0.0,24003319968,5269638,78133777223
Ekal Nari,22,NPR,SAVING DEPOSIT,5269638,2018-11-08,4,0.0,24022390416,5269638,78082860514
Ekal Nari,22,NPR,SAVING DEPOSIT,5269638,2018-11-09,4,0.0,24066120632,5269638,78058049017
Ekal Nari,22,NPR,SAVING DEPOSIT,5269638,2018-11-10,4,0.0,24103812028,5269638,77844623425
Ekal Nari,22,NPR,SAVING DEPOSIT,5234608,2018-11-11,4,-35030.0,24034955424,5234608,77433450315
Ekal Nari,22,NPR,SAVING DEPOSIT,5154608,2018-11-12,4,-80000.0,24044334107,5154608,77882990164
Ekal Nari,22,NPR,SAVING DEPOSIT,6634158,2018-11-13,4,1479550.0,24092180680,6634158,78114906003
Ekal Nari,22,NPR,SAVING DEPOSIT,5118158,2018-11-14,4,-1516000.0,24144486926,5118158,78493156721
Ekal Nari,22,NPR,SAVING DEPOSIT,4911746,2018-11-15,4,-206412.0,24188423184,4911746,78517622829
Ekal Nari,22,NPR,SAVING DEPOSIT,4884446,2018-11-16,4,-27300.0,24103388862,4884446,78941420026
Ekal Nari,22,NPR,SAVING DEPOSIT,4884446,2018-11-17,4,0.0,24138635481,4884446,78881888136
Ekal Nari,22,NPR,SAVING DEPOSIT,4859876,2018-11-18,4,-24570.0,24061962960,4859876,79117405481
Ekal Nari,22,NPR,SAVING DEPOSIT,4836176,2018-11-19,4,-23700.0,24042012805,4836176,79104023585
Ekal Nari,22,NPR,SAVING DEPOSIT,4840176,2018-11-20,4,4000.0,23986881385,4840176,79081883800
Ekal Nari,22,NPR,SAVING DEPOSIT,4828276,2018-11-21,4,-11900.0,23958582974,4828276,79305803658
Ekal Nari,22,NPR,SAVING DEPOSIT,4800274,2018-11-22,4,-28002.0,23916240361,4800274,79570972083
Ekal Nari,22,NPR,SAVING DEPOSIT,4800274,2018-11-23,4,0.0,23890966712,4800274,80032388660
Ekal Nari,22,NPR,SAVING DEPOSIT,4808176,2018-11-24,4,7902.0,23913427421,4808176,79997104089
Ekal Nari,22,NPR,SAVING DEPOSIT,4940176,2018-11-25,4,132000.0,23867999419,4940176,79950372128
Ekal Nari,22,NPR,SAVING DEPOSIT,4940176,2018-11-26,4,0.0,23851612276,4940176,79605734814
Ekal Nari,22,NPR,SAVING DEPOSIT,4894176,2018-11-27,4,-46000.0,23923339484,4894176,79644918795
Ekal Nari,22,NPR,SAVING DEPOSIT,4985176,2018-11-28,4,91000.0,23936340194,4985176,79583445429
Ekal Nari,22,NPR,SAVING DEPOSIT,4977176,2018-11-29,4,-8000.0,23966577636,4977176,79606076246
Ekal Nari,22,NPR,SAVING DEPOSIT,4969176,2018-11-30,4,-8000.0,23952433159,4969176,79410189108
Ekal Nari,22,NPR,SAVING DEPOSIT,4969176,2018-12-01,4,0.0,23947496521,4969176,79386819692
Elder People Allowance,22,NPR,SAVING DEPOSIT,35753971,2018-11-03,4,,23920088246,35753971,77912665693
Elder People Allowance,22,NPR,SAVING DEPOSIT,33768821,2018-11-04,4,-1985150.0,23864034459,33768821,77977010989
Elder People Allowance,22,NPR,SAVING DEPOSIT,34043991,2018-11-05,4,275170.0,24057627282,34043991,77951951880
Elder People Allowance,22,NPR,SAVING DEPOSIT,33491530,2018-11-06,4,-552461.0,23959847802,33491530,78165430308
Elder People Allowance,22,NPR,SAVING DEPOSIT,33519391,2018-11-07,4,27861.0,24003319968,33519391,78133777223
Elder People Allowance,22,NPR,SAVING DEPOSIT,33519391,2018-11-08,4,0.0,24022390416,33519391,78082860514
Elder People Allowance,22,NPR,SAVING DEPOSIT,33672162,2018-11-09,4,152771.0,24066120632,33672162,78058049017
Elder People Allowance,22,NPR,SAVING DEPOSIT,33682090,2018-11-10,4,9928.0,24103812028,33682090,77844623425
Elder People Allowance,22,NPR,SAVING DEPOSIT,33562993,2018-11-11,4,-119097.0,24034955424,33562993,77433450315
Elder People Allowance,22,NPR,SAVING DEPOSIT,33278606,2018-11-12,4,-284387.0,24044334107,33278606,77882990164
Elder People Allowance,22,NPR,SAVING DEPOSIT,33151826,2018-11-13,4,-126780.0,24092180680,33151826,78114906003
Elder People Allowance,22,NPR,SAVING DEPOSIT,32951441,2018-11-14,4,-200385.0,24144486926,32951441,78493156721
Elder People Allowance,22,NPR,SAVING DEPOSIT,32981460,2018-11-15,4,30019.0,24188423184,32981460,78517622829
Elder People Allowance,22,NPR,SAVING DEPOSIT,32892918,2018-11-16,4,-88542.0,24103388862,32892918,78941420026
Elder People Allowance,22,NPR,SAVING DEPOSIT,32887418,2018-11-17,4,-5500.0,24138635481,32887418,78881888136
Elder People Allowance,22,NPR,SAVING DEPOSIT,33449679,2018-11-18,4,562261.0,24061962960,33449679,79117405481
Elder People Allowance,22,NPR,SAVING DEPOSIT,32422585,2018-11-19,4,-1027094.0,24042012805,32422585,79104023585
Elder People Allowance,22,NPR,SAVING DEPOSIT,31811702,2018-11-20,4,-610883.0,23986881385,31811702,79081883800
Elder People Allowance,22,NPR,SAVING DEPOSIT,31231402,2018-11-21,4,-580300.0,23958582974,31231402,79305803658
Elder People Allowance,22,NPR,SAVING DEPOSIT,31109866,2018-11-22,4,-121536.0,23916240361,31109866,79570972083
Elder People Allowance,22,NPR,SAVING DEPOSIT,31104203,2018-11-23,4,-5663.0,23890966712,31104203,80032388660
Elder People Allowance,22,NPR,SAVING DEPOSIT,31104203,2018-11-24,4,0.0,23913427421,31104203,79997104089
Elder People Allowance,22,NPR,SAVING DEPOSIT,31001859,2018-11-25,4,-102344.0,23867999419,31001859,79950372128
Elder People Allowance,22,NPR,SAVING DEPOSIT,31135271,2018-11-26,4,133412.0,23851612276,31135271,79605734814
Elder People Allowance,22,NPR,SAVING DEPOSIT,30540754,2018-11-27,4,-594517.0,23923339484,30540754,79644918795
Elder People Allowance,22,NPR,SAVING DEPOSIT,30254804,2018-11-28,4,-285950.0,23936340194,30254804,79583445429
Elder People Allowance,22,NPR,SAVING DEPOSIT,30160204,2018-11-29,4,-94600.0,23966577636,30160204,79606076246
Elder People Allowance,22,NPR,SAVING DEPOSIT,29983767,2018-11-30,4,-176437.0,23952433159,29983767,79410189108
Elder People Allowance,22,NPR,SAVING DEPOSIT,29983767,2018-12-01,4,0.0,23947496521,29983767,79386819692
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2971826,2018-11-03,4,,23920088246,2971826,77912665693
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2797826,2018-11-04,4,-174000.0,23864034459,2797826,77977010989
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2877826,2018-11-05,4,80000.0,24057627282,2877826,77951951880
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2765826,2018-11-06,4,-112000.0,23959847802,2765826,78165430308
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2765826,2018-11-07,4,0.0,24003319968,2765826,78133777223
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2765826,2018-11-08,4,0.0,24022390416,2765826,78082860514
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2765826,2018-11-09,4,0.0,24066120632,2765826,78058049017
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2765826,2018-11-10,4,0.0,24103812028,2765826,77844623425
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2746294,2018-11-11,4,-19532.0,24034955424,2746294,77433450315
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2750294,2018-11-12,4,4000.0,24044334107,2750294,77882990164
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2730494,2018-11-13,4,-19800.0,24092180680,2730494,78114906003
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2734994,2018-11-14,4,4500.0,24144486926,2734994,78493156721
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2741094,2018-11-15,4,6100.0,24188423184,2741094,78517622829
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2868915,2018-11-16,4,127821.0,24103388862,2868915,78941420026
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2868915,2018-11-17,4,0.0,24138635481,2868915,78881888136
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3373915,2018-11-18,4,505000.0,24061962960,3373915,79117405481
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3212915,2018-11-19,4,-161000.0,24042012805,3212915,79104023585
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,3059915,2018-11-20,4,-153000.0,23986881385,3059915,79081883800
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2979265,2018-11-21,4,-80650.0,23958582974,2979265,79305803658
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2924265,2018-11-22,4,-55000.0,23916240361,2924265,79570972083
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2724765,2018-11-23,4,-199500.0,23890966712,2724765,80032388660
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2724765,2018-11-24,4,0.0,23913427421,2724765,79997104089
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2834255,2018-11-25,4,109490.0,23867999419,2834255,79950372128
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2825855,2018-11-26,4,-8400.0,23851612276,2825855,79605734814
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2811855,2018-11-27,4,-14000.0,23923339484,2811855,79644918795
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2703855,2018-11-28,4,-108000.0,23936340194,2703855,79583445429
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2695855,2018-11-29,4,-8000.0,23966577636,2695855,79606076246
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2691855,2018-11-30,4,-4000.0,23952433159,2691855,79410189108
Elder People Allowance Dalit,22,NPR,SAVING DEPOSIT,2691855,2018-12-01,4,0.0,23947496521,2691855,79386819692
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9914634651,2018-11-03,0,,39681070236,10030834651,77912665693
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116200000,2018-11-03,0,,1848021560,10030834651,77912665693
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,115900000,2018-11-04,0,-300000.0,1843250420,10090134651,77977010989
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9974234651,2018-11-04,0,59600000.0,39797917236,10090134651,77977010989
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9756234651,2018-11-05,0,-218000000.0,39605799775,9873184651,77951951880
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116950000,2018-11-05,0,1050000.0,1976899410,9873184651,77951951880
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9796634651,2018-11-06,0,40400000.0,39685066336,9913434651,78165430308
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116800000,2018-11-06,0,-150000.0,1974363840,9913434651,78165430308
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9776634651,2018-11-07,0,-20000000.0,39589733166,9893434651,78133777223
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116800000,2018-11-07,0,0.0,1974363840,9893434651,78133777223
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116800000,2018-11-08,0,0.0,1974363840,9883434651,78082860514
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9766634651,2018-11-08,0,-10000000.0,39509732666,9883434651,78082860514
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116800000,2018-11-09,0,0.0,1974363840,9843434651,78058049017
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9726634651,2018-11-09,0,-40000000.0,39397176831,9843434651,78058049017
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116800000,2018-11-10,0,0.0,1974363840,9843434651,77844623425
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9726634651,2018-11-10,0,0.0,39323224531,9843434651,77844623425
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116000000,2018-11-11,0,-800000.0,1960840800,9842735712,77433450315
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9726735712,2018-11-11,0,101061.0,39457257531,9842735712,77433450315
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9765735712,2018-11-12,0,39000000.0,39626774481,9882335712,77882990164
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116600000,2018-11-12,0,600000.0,1970983080,9882335712,77882990164
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9765735712,2018-11-13,0,0.0,39636196681,9881985712,78114906003
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,116250000,2018-11-13,0,-350000.0,2197566750,9881985712,78114906003
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,115650000,2018-11-14,0,-600000.0,2533174470,9926785712,78493156721
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9811135712,2018-11-14,0,45400000.0,39677834681,9926785712,78493156721
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,115150000,2018-11-15,0,-500000.0,2522222570,10053785611,78517622829
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9938635611,2018-11-15,0,127499899.0,39752907180,10053785611,78517622829
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10021260712,2018-11-16,0,82625101.0,39687439881,10136160712,78941420026
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,114900000,2018-11-16,0,-250000.0,2516746620,10136160712,78941420026
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9991060712,2018-11-17,0,-30200000.0,39588661881,10105960712,78881888136
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,114900000,2018-11-17,0,0.0,2516746620,10105960712,78881888136
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,115050000,2018-11-18,0,150000.0,2520032190,10110110712,79117405481
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,9995060712,2018-11-18,0,4000000.0,39762101481,10110110712,79117405481
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,114550000,2018-11-19,0,-500000.0,2509080290,10132110712,79104023585
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10017560712,2018-11-19,0,22500000.0,39837987881,10132110712,79104023585
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10049471905,2018-11-20,0,31911193.0,39921769574,10163771905,79081883800
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,114300000,2018-11-20,0,-250000.0,2503604340,10163771905,79081883800
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,114300000,2018-11-21,0,0.0,2503604340,10560971905,79305803658
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10446671905,2018-11-21,0,397200000.0,40388196549,10560971905,79305803658
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113300000,2018-11-22,0,-1000000.0,2481700540,10810971905,79570972083
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10697671905,2018-11-22,0,251000000.0,40679622199,10810971905,79570972083
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113100000,2018-11-23,0,-200000.0,2477319780,11033771905,80032388660
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10920671905,2018-11-23,0,223000000.0,40880834199,11033771905,80032388660
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113100000,2018-11-24,0,0.0,2477319780,11033771905,79997104089
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10920671905,2018-11-24,0,0.0,40827450199,11033771905,79997104089
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113100000,2018-11-25,0,0.0,2477319780,11038771905,79950372128
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10925671905,2018-11-25,0,5000000.0,40950938599,11038771905,79950372128
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113350000,2018-11-26,0,250000.0,2482795730,11054971905,79605734814
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10941621905,2018-11-26,0,15950000.0,40983260599,11054971905,79605734814
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10926121905,2018-11-27,0,-15500000.0,41009257750,11039371905,79644918795
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113250000,2018-11-27,0,-100000.0,2480605350,11039371905,79644918795
Fixed Deposit Account Tax 15 %,0,USD,FIXED DEPOSIT,113000000,2018-11-28,0,-250000.0,2475129400,11039921905,79583445429
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10926921905,2018-11-28,0,800000.0,41029809950,11039921905,79583445429
Fixed Deposit Account Tax 15 %,0,NPR,FIXED DEPOSIT,10924321905,2018-11-29,0,-2600000.0,41043279250,11036171905,79606076246
